Date,Visitor,G,Home,G,,Att.,LOG,Notes
1991-03-26,Edmonton Oilers,0,Los Angeles Kings,2,,,,
1991-03-26,New Jersey Devils,3,New York Rangers,3,OT,,,
1991-03-26,Pittsburgh Penguins,3,Philadelphia Flyers,1,,,,
1991-03-26,Boston Bruins,7,Quebec Nordiques,4,,,,
1991-03-26,Chicago Blackhawks,2,Toronto Maple Leafs,2,OT,,,
1991-03-26,Buffalo Sabres,4,Washington Capitals,2,,,,
1991-03-27,Pittsburgh Penguins,7,Detroit Red Wings,4,,,,
1991-03-27,Hartford Whalers,3,New Jersey Devils,4,OT,,,
1991-03-28,Quebec Nordiques,4,Buffalo Sabres,4,OT,,,
1991-03-28,Edmonton Oilers,4,Calgary Flames,4,OT,,,
1991-03-28,Toronto Maple Leafs,3,Chicago Blackhawks,5,,,,
1991-03-28,Minnesota North Stars,5,Los Angeles Kings,6,,,,
1991-03-28,Washington Capitals,3,Philadelphia Flyers,0,,,,
1991-03-28,New York Islanders,0,St. Louis Blues,3,,,,
1991-03-28,Winnipeg Jets,2,Vancouver Canucks,3,OT,,,
1991-03-29,Calgary Flames,5,Edmonton Oilers,6,OT,,,
1991-03-30,New York Rangers,5,Detroit Red Wings,6,,,,
1991-03-30,Buffalo Sabres,5,Hartford Whalers,5,OT,,,
1991-03-30,Chicago Blackhawks,1,Minnesota North Stars,2,,,,
1991-03-30,Quebec Nordiques,3,Montreal Canadiens,4,,,,
1991-03-30,Boston Bruins,3,New York Islanders,5,,,,
1991-03-30,Philadelphia Flyers,4,Pittsburgh Penguins,4,OT,,,
1991-03-30,Toronto Maple Leafs,2,St. Louis Blues,5,,,,
1991-03-30,New Jersey Devils,0,Washington Capitals,4,,,,
1991-03-31,Hartford Whalers,3,Boston Bruins,7,,,,
1991-03-31,Washington Capitals,2,Buffalo Sabres,5,,,,
1991-03-31,Los Angeles Kings,3,Calgary Flames,5,,,,
1991-03-31,Detroit Red Wings,1,Chicago Blackhawks,5,,,,
1991-03-31,Winnipeg Jets,3,Edmonton Oilers,6,,,,
1991-03-31,New York Islanders,3,New Jersey Devils,2,,,,
1991-03-31,Pittsburgh Penguins,3,New York Rangers,6,,,,
1991-03-31,Montreal Canadiens,1,Quebec Nordiques,4,,,,
1991-03-31,Minnesota North Stars,1,St. Louis Blues,2,,,,
