Date,Visitor,G,Home,G,,Att.,LOG,Notes
1996-02-29,New York Islanders,1,Detroit Red Wings,5,,,,
1996-02-29,Washington Capitals,2,Florida Panthers,2,OT,,,
1996-02-29,St. Louis Blues,2,Vancouver Canucks,2,OT,,,
1996-03-01,Chicago Blackhawks,3,Colorado Avalanche,5,,,,
1996-03-01,Pittsburgh Penguins,5,Edmonton Oilers,4,,,,
1996-03-01,Winnipeg Jets,5,Hartford Whalers,2,,,,
1996-03-01,New York Islanders,2,New Jersey Devils,6,,,,
1996-03-01,Buffalo Sabres,3,New York Rangers,3,OT,,,
1996-03-01,Philadelphia Flyers,3,Ottawa Senators,2,,,,
1996-03-01,Tampa Bay Lightning,7,San Jose Sharks,3,,,,
1996-03-02,Washington Capitals,2,Boston Bruins,0,,,,
1996-03-02,Toronto Maple Leafs,1,Dallas Stars,5,,,,
1996-03-02,Vancouver Canucks,3,Detroit Red Wings,2,,,,
1996-03-02,Florida Panthers,1,Hartford Whalers,7,,,,
1996-03-02,Montreal Canadiens,4,Los Angeles Kings,5,,,,
1996-03-02,New Jersey Devils,4,Ottawa Senators,1,,,,
1996-03-03,Vancouver Canucks,3,Buffalo Sabres,0,,,,
1996-03-03,Detroit Red Wings,6,Chicago Blackhawks,2,,,,
1996-03-03,Toronto Maple Leafs,0,Colorado Avalanche,4,,,,
1996-03-03,St. Louis Blues,4,Edmonton Oilers,3,,,,
1996-03-03,Tampa Bay Lightning,2,Mighty Ducks of Anaheim,2,OT,,,
1996-03-03,Winnipeg Jets,7,New York Islanders,5,,,,
1996-03-03,Calgary Flames,5,San Jose Sharks,1,,,,
1996-03-03,Philadelphia Flyers,0,Washington Capitals,3,,,,
1996-03-04,New Jersey Devils,2,New York Rangers,2,OT,,,
1996-03-05,San Jose Sharks,5,Colorado Avalanche,3,,,,
1996-03-05,Dallas Stars,3,Mighty Ducks of Anaheim,1,,,,
1996-03-05,Boston Bruins,3,New York Islanders,5,,,,
1996-03-05,Winnipeg Jets,4,Pittsburgh Penguins,9,,,,
1996-03-05,Florida Panthers,0,St. Louis Blues,2,,,,
1996-03-05,Chicago Blackhawks,0,Tampa Bay Lightning,2,,,,
1996-03-06,Detroit Red Wings,4,Hartford Whalers,2,,,,
1996-03-06,Edmonton Oilers,2,Los Angeles Kings,3,,,,
1996-03-06,Dallas Stars,2,San Jose Sharks,1,,,,
1996-03-06,New Jersey Devils,2,Toronto Maple Leafs,2,OT,,,
1996-03-06,Buffalo Sabres,2,Vancouver Canucks,5,,,,
1996-03-07,New York Islanders,3,Boston Bruins,4,,,,
1996-03-07,Ottawa Senators,1,Pittsburgh Penguins,5,,,,
1996-03-07,Calgary Flames,4,St. Louis Blues,2,,,,
1996-03-07,New York Rangers,2,Tampa Bay Lightning,5,,,,
1996-03-07,Florida Panthers,3,Winnipeg Jets,5,,,,
1996-03-08,Los Angeles Kings,4,Chicago Blackhawks,2,,,,
1996-03-08,Detroit Red Wings,4,Colorado Avalanche,2,,,,
1996-03-08,San Jose Sharks,2,Edmonton Oilers,4,,,,
1996-03-08,Toronto Maple Leafs,4,Hartford Whalers,7,,,,
1996-03-08,Buffalo Sabres,2,Mighty Ducks of Anaheim,3,OT,,,
1996-03-09,Philadelphia Flyers,2,Boston Bruins,3,,,,
1996-03-09,Ottawa Senators,2,Montreal Canadiens,3,,,,
1996-03-09,New Jersey Devils,4,Pittsburgh Penguins,3,OT,,,
1996-03-09,Hartford Whalers,3,St. Louis Blues,6,,,,
1996-03-09,Calgary Flames,3,Toronto Maple Leafs,4,,,,
1996-03-09,Colorado Avalanche,7,Vancouver Canucks,5,,,,
1996-03-09,New York Islanders,4,Winnipeg Jets,2,,,,
1996-03-09,New York Rangers,6,Washington Capitals,1,,,,
1996-03-10,Boston Bruins,4,Florida Panthers,1,,,,
1996-03-10,Los Angeles Kings,2,Mighty Ducks of Anaheim,3,,,,
1996-03-10,New Jersey Devils,3,Philadelphia Flyers,2,OT,,,
1996-03-10,Buffalo Sabres,4,San Jose Sharks,6,,,,
1996-03-10,Washington Capitals,0,Tampa Bay Lightning,1,,,,
1996-03-10,Detroit Red Wings,5,Winnipeg Jets,2,,,,
1996-03-11,Florida Panthers,4,Chicago Blackhawks,8,,,,
1996-03-11,Dallas Stars,1,Montreal Canadiens,4,,,,
1996-03-12,St. Louis Blues,2,Calgary Flames,4,,,,
1996-03-12,Winnipeg Jets,2,Detroit Red Wings,5,,,,
1996-03-12,Vancouver Canucks,0,Washington Capitals,9,,,,
1996-03-13,Pittsburgh Penguins,2,Hartford Whalers,3,,,,
1996-03-13,Buffalo Sabres,6,Los Angeles Kings,2,,,,
1996-03-13,Colorado Avalanche,0,Mighty Ducks of Anaheim,4,,,,
1996-03-13,Montreal Canadiens,1,New Jersey Devils,1,OT,,,
1996-03-13,Florida Panthers,3,New York Rangers,3,OT,,,
1996-03-13,Dallas Stars,1,Ottawa Senators,4,,,,
1996-03-13,Tampa Bay Lightning,1,Philadelphia Flyers,1,OT,,,
1996-03-13,Edmonton Oilers,8,San Jose Sharks,3,,,,
1996-03-13,Winnipeg Jets,3,Toronto Maple Leafs,3,OT,,,
1996-03-14,Pittsburgh Penguins,2,Boston Bruins,4,,,,
1996-03-14,Vancouver Canucks,1,Chicago Blackhawks,5,,,,
1996-03-15,Calgary Flames,3,Buffalo Sabres,1,,,,
1996-03-15,Tampa Bay Lightning,0,New Jersey Devils,5,,,,
1996-03-15,Vancouver Canucks,0,Ottawa Senators,2,,,,
1996-03-15,St. Louis Blues,4,San Jose Sharks,2,,,,
1996-03-15,Dallas Stars,0,Toronto Maple Leafs,3,,,,
1996-03-15,Boston Bruins,5,Washington Capitals,2,,,,
1996-03-16,Buffalo Sabres,1,Hartford Whalers,2,,,,
1996-03-16,Edmonton Oilers,5,Los Angeles Kings,2,,,,
1996-03-16,New York Rangers,2,Montreal Canadiens,4,,,,
1996-03-16,Winnipeg Jets,0,Philadelphia Flyers,3,,,,
1996-03-16,New York Islanders,2,Pittsburgh Penguins,4,,,,
1996-03-17,New York Islanders,1,Chicago Blackhawks,5,,,,
1996-03-17,Edmonton Oilers,1,Colorado Avalanche,8,,,,
1996-03-17,Calgary Flames,2,Detroit Red Wings,4,,,,
1996-03-17,New Jersey Devils,0,Florida Panthers,3,,,,
1996-03-17,St. Louis Blues,1,Mighty Ducks of Anaheim,5,,,,
1996-03-17,Tampa Bay Lightning,0,Ottawa Senators,5,,,,
1996-03-17,San Jose Sharks,2,Philadelphia Flyers,8,,,,
1996-03-17,Vancouver Canucks,2,Toronto Maple Leafs,4,,,,
1996-03-17,Dallas Stars,1,Washington Capitals,2,,,,
1996-03-18,San Jose Sharks,3,Boston Bruins,3,OT,,,
1996-03-18,Tampa Bay Lightning,3,Hartford Whalers,6,,,,
1996-03-18,St. Louis Blues,3,Los Angeles Kings,1,,,,
1996-03-18,Buffalo Sabres,2,Montreal Canadiens,3,,,,
1996-03-19,Toronto Maple Leafs,5,Detroit Red Wings,6,,,,
1996-03-19,Ottawa Senators,2,Florida Panthers,5,,,,
1996-03-19,Edmonton Oilers,4,New York Rangers,1,,,,
1996-03-19,New York Islanders,1,Philadelphia Flyers,4,,,,
1996-03-19,Colorado Avalanche,4,Vancouver Canucks,3,,,,
1996-03-19,Mighty Ducks of Anaheim,2,Washington Capitals,1,,,,
1996-03-20,Calgary Flames,3,Chicago Blackhawks,2,,,,
1996-03-20,St. Louis Blues,1,Dallas Stars,2,,,,
1996-03-20,Colorado Avalanche,5,Los Angeles Kings,2,,,,
1996-03-20,Hartford Whalers,2,Montreal Canadiens,3,,,,
1996-03-20,Boston Bruins,2,New Jersey Devils,1,,,,
1996-03-20,Detroit Red Wings,4,Toronto Maple Leafs,3,OT,,,
1996-03-20,San Jose Sharks,7,Winnipeg Jets,1,,,,
1996-03-21,Ottawa Senators,1,Boston Bruins,3,,,,
1996-03-21,New York Islanders,2,Florida Panthers,3,,,,
1996-03-21,Edmonton Oilers,4,Pittsburgh Penguins,5,,,,
1996-03-21,Washington Capitals,3,Tampa Bay Lightning,3,OT,,,
1996-03-22,Montreal Canadiens,4,Buffalo Sabres,1,,,,
1996-03-22,San Jose Sharks,2,Calgary Flames,1,OT,,,
1996-03-22,Colorado Avalanche,0,Detroit Red Wings,7,,,,
1996-03-22,Chicago Blackhawks,4,New Jersey Devils,2,,,,
1996-03-22,Hartford Whalers,1,Ottawa Senators,1,OT,,,
1996-03-22,Mighty Ducks of Anaheim,6,St. Louis Blues,1,,,,
1996-03-22,Dallas Stars,2,Vancouver Canucks,5,,,,
1996-03-22,Philadelphia Flyers,1,Winnipeg Jets,4,,,,
1996-03-23,New York Rangers,5,Boston Bruins,4,,,,
1996-03-23,Dallas Stars,4,Los Angeles Kings,4,OT,,,
1996-03-23,Edmonton Oilers,6,Montreal Canadiens,5,,,,
1996-03-23,New Jersey Devils,3,New York Islanders,2,OT,,,
1996-03-23,Buffalo Sabres,7,Pittsburgh Penguins,5,,,,
1996-03-23,Florida Panthers,2,Tampa Bay Lightning,4,,,,
1996-03-23,Philadelphia Flyers,4,Toronto Maple Leafs,0,,,,
1996-03-23,Calgary Flames,4,Vancouver Canucks,0,,,,
1996-03-23,Hartford Whalers,2,Washington Capitals,2,OT,,,
1996-03-24,Mighty Ducks of Anaheim,2,Chicago Blackhawks,2,OT,,,
1996-03-24,Pittsburgh Penguins,8,New York Rangers,2,,,,
1996-03-24,Edmonton Oilers,3,Ottawa Senators,2,,,,
1996-03-24,Detroit Red Wings,2,St. Louis Blues,2,OT,,,
1996-03-24,Colorado Avalanche,5,Winnipeg Jets,2,,,,
1996-03-25,Toronto Maple Leafs,4,Calgary Flames,2,,,,
1996-03-25,Mighty Ducks of Anaheim,1,Detroit Red Wings,5,,,,
1996-03-25,New York Islanders,1,Montreal Canadiens,4,,,,
1996-03-25,Hartford Whalers,0,Philadelphia Flyers,3,,,,
1996-03-25,Los Angeles Kings,1,Vancouver Canucks,4,,,,
1996-03-26,Winnipeg Jets,8,Dallas Stars,2,,,,
1996-03-26,Washington Capitals,7,New York Islanders,1,,,,
1996-03-26,St. Louis Blues,4,Pittsburgh Penguins,8,,,,
1996-03-26,New Jersey Devils,6,Tampa Bay Lightning,4,,,,
1996-03-27,Chicago Blackhawks,0,Calgary Flames,1,,,,
1996-03-27,Winnipeg Jets,3,Colorado Avalanche,1,,,,
1996-03-27,Buffalo Sabres,2,Detroit Red Wings,4,,,,
1996-03-27,Los Angeles Kings,3,Edmonton Oilers,3,OT,,,
1996-03-27,Boston Bruins,6,Hartford Whalers,5,OT,,,
1996-03-27,Washington Capitals,1,Montreal Canadiens,0,OT,,,
1996-03-27,Florida Panthers,0,New York Rangers,3,,,,
1996-03-27,Philadelphia Flyers,4,Ottawa Senators,2,,,,
1996-03-27,Toronto Maple Leafs,6,Vancouver Canucks,2,,,,
1996-03-28,Montreal Canadiens,4,Boston Bruins,3,OT,,,
1996-03-28,Mighty Ducks of Anaheim,1,Dallas Stars,3,,,,
1996-03-28,Pittsburgh Penguins,3,Florida Panthers,2,,,,
1996-03-28,Colorado Avalanche,8,San Jose Sharks,3,,,,
1996-03-28,New Jersey Devils,4,St. Louis Blues,4,OT,,,
1996-03-29,Philadelphia Flyers,6,Buffalo Sabres,5,OT,,,
1996-03-29,Los Angeles Kings,4,Calgary Flames,3,,,,
1996-03-29,Winnipeg Jets,2,Edmonton Oilers,3,,,,
1996-03-29,Chicago Blackhawks,2,Vancouver Canucks,4,,,,
1996-03-29,Ottawa Senators,0,Washington Capitals,5,,,,
1996-03-30,Toronto Maple Leafs,4,Edmonton Oilers,3,,,,
1996-03-30,Tampa Bay Lightning,2,Florida Panthers,1,,,,
1996-03-30,New York Islanders,1,Hartford Whalers,3,,,,
1996-03-30,Montreal Canadiens,3,Ottawa Senators,1,,,,
1996-03-30,New Jersey Devils,1,Pittsburgh Penguins,2,,,,
1996-03-31,Boston Bruins,6,Buffalo Sabres,5,,,,
1996-03-31,Winnipeg Jets,4,Calgary Flames,1,,,,
1996-03-31,Dallas Stars,3,Chicago Blackhawks,5,,,,
1996-03-31,St. Louis Blues,1,Detroit Red Wings,8,,,,
1996-03-31,New York Rangers,4,New York Islanders,1,,,,
1996-03-31,Pittsburgh Penguins,1,Philadelphia Flyers,4,,,,
1996-03-31,Mighty Ducks of Anaheim,4,San Jose Sharks,2,,,,
1996-03-31,Tampa Bay Lightning,1,Washington Capitals,1,OT,,,
1996-04-01,Hartford Whalers,2,Florida Panthers,3,,,,
1996-04-01,Buffalo Sabres,6,Montreal Canadiens,4,,,,
1996-04-01,Boston Bruins,1,Ottawa Senators,1,OT,,,
1996-04-01,Edmonton Oilers,6,Vancouver Canucks,2,,,,
1996-04-02,Philadelphia Flyers,6,New York Islanders,2,,,,
1996-04-02,New Jersey Devils,1,New York Rangers,3,,,,
1996-04-02,Detroit Red Wings,3,San Jose Sharks,6,,,,
1996-04-03,Washington Capitals,5,Buffalo Sabres,1,,,,
1996-04-03,Vancouver Canucks,3,Calgary Flames,4,,,,
1996-04-03,St. Louis Blues,6,Colorado Avalanche,3,,,,
1996-04-03,Detroit Red Wings,2,Los Angeles Kings,2,OT,,,
1996-04-03,Edmonton Oilers,0,Mighty Ducks of Anaheim,1,,,,
1996-04-03,Boston Bruins,4,Montreal Canadiens,1,,,,
1996-04-03,Florida Panthers,2,Ottawa Senators,3,,,,
1996-04-03,Hartford Whalers,2,Tampa Bay Lightning,4,,,,
1996-04-03,Chicago Blackhawks,5,Toronto Maple Leafs,2,,,,
1996-04-03,Dallas Stars,1,Winnipeg Jets,3,,,,
1996-04-04,Montreal Canadiens,3,Boston Bruins,3,OT,,,
1996-04-04,Hartford Whalers,1,New Jersey Devils,0,,,,
1996-04-04,New York Rangers,1,Philadelphia Flyers,4,,,,
1996-04-04,Washington Capitals,2,Pittsburgh Penguins,4,,,,
1996-04-04,Edmonton Oilers,3,San Jose Sharks,5,,,,
1996-04-04,Toronto Maple Leafs,3,St. Louis Blues,1,,,,
1996-04-05,Chicago Blackhawks,3,Dallas Stars,3,OT,,,
1996-04-05,Detroit Red Wings,2,Mighty Ducks of Anaheim,2,OT,,,
1996-04-05,Philadelphia Flyers,1,New York Rangers,3,,,,
1996-04-05,New York Islanders,2,Ottawa Senators,4,,,,
1996-04-05,Buffalo Sabres,4,Tampa Bay Lightning,3,,,,
1996-04-06,San Jose Sharks,1,Colorado Avalanche,5,,,,
1996-04-06,New Jersey Devils,6,Hartford Whalers,3,,,,
1996-04-06,Vancouver Canucks,4,Los Angeles Kings,2,,,,
1996-04-06,Florida Panthers,1,Montreal Canadiens,2,,,,
1996-04-06,Buffalo Sabres,0,New York Islanders,3,,,,
1996-04-06,Washington Capitals,4,Ottawa Senators,3,,,,
1996-04-06,Tampa Bay Lightning,1,Pittsburgh Penguins,2,,,,
1996-04-06,St. Louis Blues,1,Toronto Maple Leafs,5,,,,
1996-04-06,Calgary Flames,3,Winnipeg Jets,4,,,,
1996-04-07,Detroit Red Wings,4,Chicago Blackhawks,1,,,,
1996-04-07,Colorado Avalanche,4,Dallas Stars,1,,,,
1996-04-07,New York Rangers,2,New Jersey Devils,4,,,,
1996-04-07,Boston Bruins,4,Philadelphia Flyers,2,,,,
1996-04-07,Mighty Ducks of Anaheim,5,San Jose Sharks,3,,,,
1996-04-08,Calgary Flames,3,Edmonton Oilers,2,,,,
1996-04-08,Pittsburgh Penguins,4,Hartford Whalers,5,,,,
1996-04-08,Vancouver Canucks,0,Mighty Ducks of Anaheim,2,,,,
1996-04-08,Florida Panthers,5,New York Rangers,3,,,,
1996-04-08,Winnipeg Jets,2,St. Louis Blues,2,OT,,,
1996-04-08,New York Islanders,3,Tampa Bay Lightning,4,,,,
1996-04-09,Dallas Stars,4,Calgary Flames,3,OT,,,
1996-04-10,Ottawa Senators,2,Buffalo Sabres,5,,,,
1996-04-10,Mighty Ducks of Anaheim,3,Colorado Avalanche,7,,,,
1996-04-10,Winnipeg Jets,2,Detroit Red Wings,5,,,,
1996-04-10,Dallas Stars,4,Edmonton Oilers,2,,,,
1996-04-10,Tampa Bay Lightning,2,Florida Panthers,1,,,,
1996-04-10,San Jose Sharks,2,Los Angeles Kings,6,,,,
1996-04-10,Philadelphia Flyers,5,New Jersey Devils,1,,,,
1996-04-10,Washington Capitals,4,New York Rangers,1,,,,
1996-04-10,New York Islanders,6,Pittsburgh Penguins,2,,,,
1996-04-11,Hartford Whalers,2,Boston Bruins,3,,,,
1996-04-11,Toronto Maple Leafs,2,Chicago Blackhawks,5,,,,
1996-04-11,Pittsburgh Penguins,5,Ottawa Senators,3,,,,
1996-04-11,Montreal Canadiens,2,Philadelphia Flyers,3,,,,
1996-04-11,Colorado Avalanche,3,St. Louis Blues,2,,,,
1996-04-11,New Jersey Devils,3,Washington Capitals,2,,,,
1996-04-12,Chicago Blackhawks,3,Detroit Red Wings,5,,,,
1996-04-12,Dallas Stars,3,Mighty Ducks of Anaheim,5,,,,
1996-04-12,Florida Panthers,1,New York Islanders,1,OT,,,
1996-04-12,Tampa Bay Lightning,3,New York Rangers,2,,,,
1996-04-12,Calgary Flames,6,San Jose Sharks,0,,,,
1996-04-12,Los Angeles Kings,3,Winnipeg Jets,5,,,,
1996-04-13,Boston Bruins,0,Hartford Whalers,2,,,,
1996-04-13,New York Islanders,5,Montreal Canadiens,5,OT,,,
1996-04-13,Ottawa Senators,5,New Jersey Devils,2,,,,
1996-04-13,Edmonton Oilers,3,Toronto Maple Leafs,6,,,,
1996-04-13,Calgary Flames,0,Vancouver Canucks,5,,,,
1996-04-13,Buffalo Sabres,3,Washington Capitals,2,,,,
1996-04-14,Pittsburgh Penguins,5,Boston Bruins,6,,,,
1996-04-14,Hartford Whalers,1,Buffalo Sabres,4,,,,
1996-04-14,St. Louis Blues,2,Chicago Blackhawks,2,OT,,,
1996-04-14,Los Angeles Kings,5,Colorado Avalanche,4,OT,,,
1996-04-14,Detroit Red Wings,5,Dallas Stars,1,,,,
1996-04-14,New York Rangers,1,Florida Panthers,5,,,,
1996-04-14,Winnipeg Jets,2,Mighty Ducks of Anaheim,5,,,,
1996-04-14,Philadelphia Flyers,3,Tampa Bay Lightning,1,,,,
