Date,Visitor,G,Home,G,,Att.,LOG,Notes
1990-03-27,Washington Capitals,1,New Jersey Devils,4,,,,
1990-03-27,Calgary Flames,4,New York Islanders,2,,,,
1990-03-27,Hartford Whalers,3,Pittsburgh Penguins,3,OT,,,
1990-03-27,New York Rangers,7,Quebec Nordiques,4,,,,
1990-03-27,Boston Bruins,3,St. Louis Blues,0,,,,
1990-03-27,Edmonton Oilers,4,Vancouver Canucks,1,,,,
1990-03-28,New York Islanders,6,Toronto Maple Leafs,3,,,,
1990-03-29,Hartford Whalers,2,Boston Bruins,3,,,,
1990-03-29,Minnesota North Stars,2,Buffalo Sabres,4,,,,
1990-03-29,Toronto Maple Leafs,2,Chicago Blackhawks,4,,,,
1990-03-29,Winnipeg Jets,1,Los Angeles Kings,0,,,,
1990-03-29,New York Rangers,4,New Jersey Devils,6,,,,
1990-03-29,Washington Capitals,2,Philadelphia Flyers,2,OT,,,
1990-03-29,Montreal Canadiens,5,Quebec Nordiques,2,,,,
1990-03-29,Pittsburgh Penguins,4,St. Louis Blues,5,,,,
1990-03-30,Edmonton Oilers,2,Calgary Flames,6,,,,
1990-03-31,Boston Bruins,2,Montreal Canadiens,2,OT,,,
1990-03-31,Detroit Red Wings,1,New Jersey Devils,5,,,,
1990-03-31,Philadelphia Flyers,2,New York Islanders,6,,,,
1990-03-31,Buffalo Sabres,3,Pittsburgh Penguins,2,OT,,,
1990-03-31,Hartford Whalers,3,Quebec Nordiques,2,,,,
1990-03-31,Minnesota North Stars,6,St. Louis Blues,3,,,,
1990-03-31,Chicago Blackhawks,4,Toronto Maple Leafs,6,,,,
1990-03-31,Los Angeles Kings,3,Vancouver Canucks,6,,,,
1990-03-31,New York Rangers,1,Washington Capitals,2,,,,
1990-04-01,New Jersey Devils,3,Boston Bruins,3,OT,,,
1990-04-01,Quebec Nordiques,2,Buffalo Sabres,5,,,,
1990-04-01,Los Angeles Kings,4,Calgary Flames,8,,,,
1990-04-01,Minnesota North Stars,1,Chicago Blackhawks,4,,,,
1990-04-01,Montreal Canadiens,1,Hartford Whalers,1,OT,,,
1990-04-01,Washington Capitals,3,New York Rangers,2,,,,
1990-04-01,Detroit Red Wings,3,Philadelphia Flyers,3,OT,,,
1990-04-01,Edmonton Oilers,4,Winnipeg Jets,2,,,,
