Date,Visitor,G,Home,G,,Att.,LOG,Notes
1992-03-23,San Jose Sharks,6,Boston Bruins,7,,,,
1992-03-23,St. Louis Blues,2,Toronto Maple Leafs,3,,,,
1992-03-24,Edmonton Oilers,4,Calgary Flames,4,OT,,,
1992-03-24,Pittsburgh Penguins,3,Detroit Red Wings,4,,,,
1992-03-24,Vancouver Canucks,4,Minnesota North Stars,2,,,,
1992-03-24,San Jose Sharks,3,New Jersey Devils,4,,,,
1992-03-24,New York Rangers,4,Philadelphia Flyers,3,,,,
1992-03-24,New York Islanders,2,Quebec Nordiques,5,,,,
1992-03-24,Hartford Whalers,8,Washington Capitals,2,,,,
1992-03-25,Toronto Maple Leafs,2,Buffalo Sabres,5,,,,
1992-03-25,Philadelphia Flyers,1,New York Rangers,4,,,,
1992-03-25,Montreal Canadiens,2,Winnipeg Jets,2,OT,,,
1992-03-26,Los Angeles Kings,2,Calgary Flames,7,,,,
1992-03-26,Boston Bruins,2,New Jersey Devils,4,,,,
1992-03-26,San Jose Sharks,4,New York Islanders,7,,,,
1992-03-26,Vancouver Canucks,3,Pittsburgh Penguins,7,,,,
1992-03-26,Chicago Blackhawks,5,Quebec Nordiques,4,OT,,,
1992-03-26,Hartford Whalers,2,St. Louis Blues,7,,,,
1992-03-27,Minnesota North Stars,3,Edmonton Oilers,5,,,,
1992-03-27,Los Angeles Kings,4,Winnipeg Jets,6,,,,
1992-03-27,Montreal Canadiens,3,Washington Capitals,4,,,,
1992-03-28,Buffalo Sabres,3,Boston Bruins,4,OT,,,
1992-03-28,Minnesota North Stars,3,Calgary Flames,4,,,,
1992-03-28,Vancouver Canucks,1,Detroit Red Wings,3,,,,
1992-03-28,Chicago Blackhawks,3,Hartford Whalers,1,,,,
1992-03-28,Quebec Nordiques,2,New Jersey Devils,5,,,,
1992-03-28,New York Rangers,1,New York Islanders,4,,,,
1992-03-28,Montreal Canadiens,3,Pittsburgh Penguins,6,,,,
1992-03-28,Toronto Maple Leafs,3,St. Louis Blues,2,,,,
1992-03-29,Hartford Whalers,2,Buffalo Sabres,2,OT,,,
1992-03-29,Toronto Maple Leafs,1,Chicago Blackhawks,5,,,,
1992-03-29,Los Angeles Kings,2,Edmonton Oilers,2,OT,,,
1992-03-29,Detroit Red Wings,6,New York Islanders,2,,,,
1992-03-29,New Jersey Devils,4,Philadelphia Flyers,5,,,,
1992-03-29,San Jose Sharks,5,Winnipeg Jets,6,,,,
1992-03-29,Vancouver Canucks,4,Washington Capitals,7,,,,
1992-03-31,Edmonton Oilers,2,Calgary Flames,5,,,,
1992-03-31,Chicago Blackhawks,3,Detroit Red Wings,3,OT,,,
1992-03-31,Buffalo Sabres,3,Minnesota North Stars,5,,,,
1992-03-31,Philadelphia Flyers,5,Pittsburgh Penguins,6,,,,
1992-03-31,Boston Bruins,5,Quebec Nordiques,4,OT,,,
1992-04-12,Quebec Nordiques,1,Boston Bruins,1,OT,,,
1992-04-12,Montreal Canadiens,1,Buffalo Sabres,3,,,,
1992-04-12,Winnipeg Jets,4,Calgary Flames,3,,,,
1992-04-12,Detroit Red Wings,2,Chicago Blackhawks,1,,,,
1992-04-12,San Jose Sharks,4,Edmonton Oilers,6,,,,
1992-04-12,Philadelphia Flyers,2,Hartford Whalers,4,,,,
1992-04-12,St. Louis Blues,1,Minnesota North Stars,1,OT,,,
1992-04-12,Washington Capitals,4,New Jersey Devils,3,OT,,,
1992-04-12,New York Islanders,6,Toronto Maple Leafs,2,,,,
1992-04-12,Los Angeles Kings,6,Vancouver Canucks,1,,,,
1992-04-13,Hartford Whalers,3,Boston Bruins,6,,,,
1992-04-13,Pittsburgh Penguins,1,New Jersey Devils,5,,,,
1992-04-13,Toronto Maple Leafs,2,Philadelphia Flyers,6,,,,
1992-04-13,New York Islanders,1,Washington Capitals,1,OT,,,
1992-04-14,Winnipeg Jets,6,Edmonton Oilers,2,,,,
1992-04-14,Vancouver Canucks,3,Los Angeles Kings,2,,,,
1992-04-14,Detroit Red Wings,7,Minnesota North Stars,4,,,,
1992-04-14,Buffalo Sabres,3,Quebec Nordiques,7,,,,
1992-04-14,Chicago Blackhawks,3,St. Louis Blues,5,,,,
1992-04-15,Quebec Nordiques,4,Buffalo Sabres,3,,,,
1992-04-15,Boston Bruins,4,Montreal Canadiens,4,OT,,,
1992-04-15,New Jersey Devils,0,New York Islanders,7,,,,
1992-04-15,Hartford Whalers,4,Philadelphia Flyers,3,OT,,,
1992-04-15,Washington Capitals,1,Pittsburgh Penguins,4,,,,
1992-04-15,Calgary Flames,4,San Jose Sharks,3,,,,
1992-04-15,New York Rangers,2,Toronto Maple Leafs,4,,,,
1992-04-16,Pittsburgh Penguins,1,New York Rangers,7,,,,
1992-04-16,Winnipeg Jets,5,San Jose Sharks,3,,,,
1992-04-16,Minnesota North Stars,3,St. Louis Blues,5,,,,
1992-04-16,Calgary Flames,4,Vancouver Canucks,4,OT,,,
