Date,Visitor,G,Home,G,,Att.,LOG,Notes
1988-03-29,Philadelphia Flyers,3,New York Islanders,5,,,,
1988-03-29,Buffalo Sabres,3,Quebec Nordiques,1,,,,
1988-03-29,Winnipeg Jets,3,Vancouver Canucks,2,,,,
1988-03-29,Detroit Red Wings,2,Washington Capitals,2,OT,,,
1988-03-30,New York Rangers,4,Chicago Blackhawks,3,,,,
1988-03-30,Minnesota North Stars,3,Edmonton Oilers,6,,,,
1988-03-30,Calgary Flames,7,Los Angeles Kings,9,,,,
1988-03-31,Montreal Canadiens,3,Boston Bruins,1,,,,
1988-03-31,Hartford Whalers,2,Buffalo Sabres,3,,,,
1988-03-31,Washington Capitals,3,New York Islanders,7,,,,
1988-03-31,Quebec Nordiques,4,Philadelphia Flyers,4,OT,,,
1988-03-31,New Jersey Devils,7,Pittsburgh Penguins,2,,,,
1988-04-01,Los Angeles Kings,6,Calgary Flames,3,,,,
1988-04-01,Toronto Maple Leafs,3,Detroit Red Wings,7,,,,
1988-04-01,St. Louis Blues,2,Edmonton Oilers,5,,,,
1988-04-01,Minnesota North Stars,1,Vancouver Canucks,6,,,,
1988-04-01,New York Rangers,6,Winnipeg Jets,6,OT,,,
1988-04-02,Boston Bruins,2,Hartford Whalers,4,,,,
1988-04-02,Buffalo Sabres,4,Montreal Canadiens,9,,,,
1988-04-02,New York Islanders,2,New Jersey Devils,5,,,,
1988-04-02,Philadelphia Flyers,7,Quebec Nordiques,4,,,,
1988-04-02,Detroit Red Wings,3,Toronto Maple Leafs,5,,,,
1988-04-02,Pittsburgh Penguins,7,Washington Capitals,6,OT,,,
1988-04-03,New York Islanders,2,Boston Bruins,3,,,,
1988-04-03,Montreal Canadiens,4,Buffalo Sabres,4,OT,,,
1988-04-03,Minnesota North Stars,1,Calgary Flames,4,,,,
1988-04-03,New Jersey Devils,4,Chicago Blackhawks,3,OT,,,
1988-04-03,Los Angeles Kings,5,Edmonton Oilers,5,OT,,,
1988-04-03,Quebec Nordiques,0,New York Rangers,3,,,,
1988-04-03,Washington Capitals,2,Philadelphia Flyers,2,OT,,,
1988-04-03,Hartford Whalers,2,Pittsburgh Penguins,4,,,,
1988-04-03,St. Louis Blues,4,Winnipeg Jets,5,OT,,,
